date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:08:01	47566/47566	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:02%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/grid/pic5.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/blog/grid/pic5.jpg	(from https://swigo.dexignzone.com/xhtml/blog-list.html)
10:08:01	96921/96921	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:02%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/grid/pic6.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/blog/grid/pic6.jpg	(from https://swigo.dexignzone.com/xhtml/blog-list.html)
10:08:02	54742/54742	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:04%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/grid/pic7.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/blog/grid/pic7.jpg	(from https://swigo.dexignzone.com/xhtml/blog-list.html)
10:08:02	58001/58001	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:04%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/grid/pic8.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/blog/grid/pic8.jpg	(from https://swigo.dexignzone.com/xhtml/blog-list.html)
10:08:02	1681/1681	---M--	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202023%2010:15:59%20GMT	https://swigo.dexignzone.com/xhtml/assets/ajax/blog-list.html	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/ajax/blog-list.html	(from https://swigo.dexignzone.com/xhtml/blog-list.html)
10:08:02	1696/1696	---M--	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202023%2010:15:58%20GMT	https://swigo.dexignzone.com/xhtml/assets/ajax/blog-list-sidebar.html	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/ajax/blog-list-sidebar.html	(from https://swigo.dexignzone.com/xhtml/blog-list-left-sidebar.html)
10:08:03	82978/82978	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:42:54%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/detail/pic1.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/blog/detail/pic1.jpg	(from https://swigo.dexignzone.com/xhtml/blog-standard.html)
10:08:03	47754/47754	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:42:55%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/detail/pic3.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/blog/detail/pic3.jpg	(from https://swigo.dexignzone.com/xhtml/blog-open-gutenberg.html)
10:08:04	84492/84492	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:42:56%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/detail/pic4.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/blog/detail/pic4.jpg	(from https://swigo.dexignzone.com/xhtml/blog-open-gutenberg.html)
10:08:04	99036/99036	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:42:56%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/detail/pic5.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/blog/detail/pic5.jpg	(from https://swigo.dexignzone.com/xhtml/blog-open-gutenberg.html)
10:08:04	540235/540235	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:42:18%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/background/pic20.png	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/background/pic20.png	(from https://swigo.dexignzone.com/xhtml/blog-open-gutenberg.html)
10:08:06	86696/86696	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:42:58%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/detail/pic7.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/blog/detail/pic7.jpg	(from https://swigo.dexignzone.com/xhtml/blog-open-gutenberg.html)
10:08:06	50325/50325	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:42:57%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/detail/pic6.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/blog/detail/pic6.jpg	(from https://swigo.dexignzone.com/xhtml/blog-open-gutenberg.html)
10:08:06	28049/28049	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:42:54%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/detail/author.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/blog/detail/author.jpg	(from https://swigo.dexignzone.com/xhtml/blog-open-gutenberg.html)
10:08:06	3399/3399	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:42:59%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/detail/signing.png	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/blog/detail/signing.png	(from https://swigo.dexignzone.com/xhtml/blog-open-gutenberg.html)
10:08:07	850/850	---MC-	200	added ('OK')	text/javascript	date:Thu,%2002%20Nov%202023%2003:08:09%20GMT	https://www.google.com/recaptcha/api.js	D:/Template/NTN_Food/www.google.com/recaptcha/api.js	(from https://swigo.dexignzone.com/xhtml/contact-us.html)
10:08:07	454853/454853	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:42:19%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/background/pic21.png	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/background/pic21.png	(from https://swigo.dexignzone.com/xhtml/blog-open-gutenberg.html)
10:08:07	156260/156260	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2022%20Aug%202023%2010:15:32%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-brands-400.eot?	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-brands-400d41d.eot	(from https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/css/line-awesome.min.css)
10:08:08	156260/156260	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2022%20Aug%202023%2010:15:32%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-brands-400.eot	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-brands-400.eot	(from https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/css/line-awesome.min.css)
10:08:08	98673/98673	---M--	200	added ('OK')	font/woff	date:Tue,%2022%20Aug%202023%2010:15:34%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-brands-400.woff	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-brands-400.woff	(from https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/css/line-awesome.min.css)
10:08:08	84772/84772	---M--	200	added ('OK')	font/woff2	date:Tue,%2022%20Aug%202023%2010:15:35%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-brands-400.woff2	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-brands-400.woff2	(from https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/css/line-awesome.min.css)
10:08:08	156072/156072	---M--	200	added ('OK')	font/ttf	date:Tue,%2022%20Aug%202023%2010:15:33%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-brands-400.ttf	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-brands-400.ttf	(from https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/css/line-awesome.min.css)
10:08:09	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2022%20Aug%202023%2010:15:35%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-regular-400.eot	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-regular-400.eot	(from https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/css/line-awesome.min.css)
10:08:09	927335/927335	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Aug%202023%2010:15:32%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-brands-400.svg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-brands-400.svg	(from https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/css/line-awesome.min.css)
10:08:09	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2022%20Aug%202023%2010:15:35%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-regular-400.eot?	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-regular-400d41d.eot	(from https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/css/line-awesome.min.css)
10:08:10	12900/12900	---M--	200	added ('OK')	font/woff2	date:Tue,%2022%20Aug%202023%2010:15:37%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-regular-400.woff2	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-regular-400.woff2	(from https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/css/line-awesome.min.css)
10:08:10	15489/15489	---M--	200	added ('OK')	font/woff	date:Tue,%2022%20Aug%202023%2010:15:37%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-regular-400.woff	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-regular-400.woff	(from https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/css/line-awesome.min.css)
10:08:10	33724/33724	---M--	200	added ('OK')	font/ttf	date:Tue,%2022%20Aug%202023%2010:15:36%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-regular-400.ttf	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-regular-400.ttf	(from https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/css/line-awesome.min.css)
10:08:10	113535/113535	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Aug%202023%2010:15:36%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-regular-400.svg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-regular-400.svg	(from https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/css/line-awesome.min.css)
10:08:11	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2022%20Aug%202023%2010:15:38%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-solid-900.eot?	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-solid-900d41d.eot	(from https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/css/line-awesome.min.css)
10:08:11	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2022%20Aug%202023%2010:15:38%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-solid-900.eot	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-solid-900.eot	(from https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/css/line-awesome.min.css)
10:08:12	125421/125421	---M--	200	added ('OK')	font/woff	date:Tue,%2022%20Aug%202023%2010:15:40%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-solid-900.woff	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-solid-900.woff	(from https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/css/line-awesome.min.css)
10:08:12	96752/96752	---M--	200	added ('OK')	font/woff2	date:Tue,%2022%20Aug%202023%2010:15:41%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-solid-900.woff2	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-solid-900.woff2	(from https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/css/line-awesome.min.css)
10:08:12	226128/226128	---M--	200	added ('OK')	font/ttf	date:Tue,%2022%20Aug%202023%2010:15:40%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-solid-900.ttf	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-solid-900.ttf	(from https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/css/line-awesome.min.css)
10:08:13	104544/104544	---M--	200	added ('OK')	font/woff2	date:Tue,%2022%20Aug%202023%2010:15:23%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/font-awesome/webfonts/fa-brands-400.woff2	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/font-awesome/webfonts/fa-brands-400.woff2	(from https://swigo.dexignzone.com/xhtml/assets/icons/font-awesome/css/all.min.css)
10:08:13	923151/923151	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Aug%202023%2010:15:39%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-solid-900.svg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/line-awesome/fonts/la-solid-900.svg	(from https://swigo.dexignzone.com/xhtml/assets/icons/line-awesome/css/line-awesome.min.css)
10:08:13	23900/23900	---M--	200	added ('OK')	font/woff2	date:Tue,%2022%20Aug%202023%2010:15:24%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/font-awesome/webfonts/fa-regular-400.woff2	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/font-awesome/webfonts/fa-regular-400.woff2	(from https://swigo.dexignzone.com/xhtml/assets/icons/font-awesome/css/all.min.css)
10:08:13	180148/180148	---M--	200	added ('OK')	font/ttf	date:Tue,%2022%20Aug%202023%2010:15:23%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/font-awesome/webfonts/fa-brands-400.ttf	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/font-awesome/webfonts/fa-brands-400.ttf	(from https://swigo.dexignzone.com/xhtml/assets/icons/font-awesome/css/all.min.css)
10:08:13	60380/60380	---M--	200	added ('OK')	font/ttf	date:Tue,%2022%20Aug%202023%2010:15:24%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/font-awesome/webfonts/fa-regular-400.ttf	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/font-awesome/webfonts/fa-regular-400.ttf	(from https://swigo.dexignzone.com/xhtml/assets/icons/font-awesome/css/all.min.css)
10:08:14	126828/126828	---M--	200	added ('OK')	font/woff2	date:Tue,%2022%20Aug%202023%2010:15:26%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/font-awesome/webfonts/fa-solid-900.woff2	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/font-awesome/webfonts/fa-solid-900.woff2	(from https://swigo.dexignzone.com/xhtml/assets/icons/font-awesome/css/all.min.css)
10:08:14	4956/4956	---M--	200	added ('OK')	font/woff2	date:Tue,%2022%20Aug%202023%2010:15:27%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/font-awesome/webfonts/fa-v4compatibility.woff2	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/font-awesome/webfonts/fa-v4compatibility.woff2	(from https://swigo.dexignzone.com/xhtml/assets/icons/font-awesome/css/all.min.css)
10:08:15	10556/10556	---M--	200	added ('OK')	font/ttf	date:Tue,%2022%20Aug%202023%2010:15:27%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/font-awesome/webfonts/fa-v4compatibility.ttf	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/font-awesome/webfonts/fa-v4compatibility.ttf	(from https://swigo.dexignzone.com/xhtml/assets/icons/font-awesome/css/all.min.css)
10:08:15	303480/303480	---M--	200	added ('OK')	font/ttf	date:Tue,%2022%20Aug%202023%2010:15:26%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/font-awesome/webfonts/fa-solid-900.ttf	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/font-awesome/webfonts/fa-solid-900.ttf	(from https://swigo.dexignzone.com/xhtml/assets/icons/font-awesome/css/all.min.css)
10:08:15	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2022%20Aug%202023%2010:15:46%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/themify/fonts/themify.eot?-fvbane	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/themify/fonts/themify9f24.eot	(from https://swigo.dexignzone.com/xhtml/assets/icons/themify/themify-icons.css)
10:08:15	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2022%20Aug%202023%2010:15:46%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/themify/fonts/themify.eot?	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/themify/fonts/themifyd41d.eot	(from https://swigo.dexignzone.com/xhtml/assets/icons/themify/themify-icons.css)
10:08:16	56108/56108	---M--	200	added ('OK')	font/woff	date:Tue,%2022%20Aug%202023%2010:15:47%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/themify/fonts/themify.woff?-fvbane	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/themify/fonts/themify9f24.woff	(from https://swigo.dexignzone.com/xhtml/assets/icons/themify/themify-icons.css)
10:08:16	78584/78584	---M--	200	added ('OK')	font/ttf	date:Tue,%2022%20Aug%202023%2010:15:47%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/themify/fonts/themify.ttf?-fvbane	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/themify/fonts/themify9f24.ttf	(from https://swigo.dexignzone.com/xhtml/assets/icons/themify/themify-icons.css)
10:08:17	34420/34420	---M--	200	added ('OK')	font/ttf	date:Tue,%2022%20Aug%202023%2010:14:59%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/flaticon/flaticon_swigo.ttf?64497de560921368cd586e6c5ea1ea6e	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/flaticon/flaticon_swigo1845.ttf	(from https://swigo.dexignzone.com/xhtml/assets/icons/flaticon/flaticon_swigo.css)
10:08:17	234269/234269	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Aug%202023%2010:15:46%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/themify/fonts/themify.svg?-fvbane	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/themify/fonts/themify9f24.svg	(from https://swigo.dexignzone.com/xhtml/assets/icons/themify/themify-icons.css)
10:08:17	20448/20448	---M--	200	added ('OK')	font/woff	date:Tue,%2022%20Aug%202023%2010:15:00%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/flaticon/flaticon_swigo.woff?64497de560921368cd586e6c5ea1ea6e	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/flaticon/flaticon_swigo1845.woff	(from https://swigo.dexignzone.com/xhtml/assets/icons/flaticon/flaticon_swigo.css)
10:08:17	17264/17264	---M--	200	added ('OK')	font/woff2	date:Tue,%2022%20Aug%202023%2010:15:00%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/flaticon/flaticon_swigo.woff2?64497de560921368cd586e6c5ea1ea6e	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/flaticon/flaticon_swigo1845.woff2	(from https://swigo.dexignzone.com/xhtml/assets/icons/flaticon/flaticon_swigo.css)
10:08:17	34612/34612	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2022%20Aug%202023%2010:14:57%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/flaticon/flaticon_swigo.eot?64497de560921368cd586e6c5ea1ea6e	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/flaticon/flaticon_swigo1845.eot	(from https://swigo.dexignzone.com/xhtml/assets/icons/flaticon/flaticon_swigo.css)
10:08:18	391135/391135	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Aug%202023%2010:14:59%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/flaticon/flaticon_swigo.svg?64497de560921368cd586e6c5ea1ea6e	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/flaticon/flaticon_swigo1845.svg	(from https://swigo.dexignzone.com/xhtml/assets/icons/flaticon/flaticon_swigo.css)
10:08:18	62084/62084	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2022%20Aug%202023%2010:15:08%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/feather/fonts/feather.eot?t=1525787366991	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/feather/fonts/feathere8ab.eot	(from https://swigo.dexignzone.com/xhtml/assets/icons/feather/css/iconfont.css)
10:08:19	29500/29500	---M--	200	added ('OK')	font/woff	date:Tue,%2022%20Aug%202023%2010:15:09%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/feather/fonts/feather.woff?t=1525787366991	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/feather/fonts/feathere8ab.woff	(from https://swigo.dexignzone.com/xhtml/assets/icons/feather/css/iconfont.css)
10:08:19	61920/61920	---M--	200	added ('OK')	font/ttf	date:Tue,%2022%20Aug%202023%2010:15:09%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/feather/fonts/feather.ttf?t=1525787366991	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/feather/fonts/feathere8ab.ttf	(from https://swigo.dexignzone.com/xhtml/assets/icons/feather/css/iconfont.css)
10:08:19	2332/2332	---M--	200	added ('OK')	font/woff2	date:Tue,%2022%20Aug%202023%2010:10:32%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/lightgallery/dist/fonts/lg.woff2?io9a6k	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/vendor/lightgallery/dist/fonts/lgb687.woff2	(from https://swigo.dexignzone.com/xhtml/assets/vendor/lightgallery/dist/css/lightgallery.css)
10:08:19	213926/213926	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Aug%202023%2010:15:08%20GMT	https://swigo.dexignzone.com/xhtml/assets/icons/feather/fonts/feather.svg?t=1525787366991	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/icons/feather/fonts/feathere8ab.svg	(from https://swigo.dexignzone.com/xhtml/assets/icons/feather/css/iconfont.css)
10:08:20	4756/4756	---M--	200	added ('OK')	font/ttf	date:Tue,%2022%20Aug%202023%2010:10:31%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/lightgallery/dist/fonts/lg.ttf?io9a6k	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/vendor/lightgallery/dist/fonts/lgb687.ttf	(from https://swigo.dexignzone.com/xhtml/assets/vendor/lightgallery/dist/css/lightgallery.css)
10:08:20	4832/4832	---M--	200	added ('OK')	font/woff	date:Tue,%2022%20Aug%202023%2010:10:32%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/lightgallery/dist/fonts/lg.woff?io9a6k	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/vendor/lightgallery/dist/fonts/lgb687.woff	(from https://swigo.dexignzone.com/xhtml/assets/vendor/lightgallery/dist/css/lightgallery.css)
10:08:20	12834/12834	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Aug%202023%2010:10:31%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/lightgallery/dist/fonts/lg.svg?io9a6k	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/vendor/lightgallery/dist/fonts/lgb687.svg	(from https://swigo.dexignzone.com/xhtml/assets/vendor/lightgallery/dist/css/lightgallery.css)
10:08:20	4178/4178	---M--	200	added ('OK')	image/gif	date:Tue,%2022%20Aug%202023%2010:10:34%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/lightgallery/dist/images/loading.gif	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/vendor/lightgallery/dist/images/loading.gif	(from https://swigo.dexignzone.com/xhtml/assets/vendor/lightgallery/dist/css/lightgallery.css)
10:08:21	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Nov%202023%2003:08:23%20GMT	https://swigo.dexignzone.com/xhtml/assets/ajax/assets/images/testimonial/large/pic2.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/ajax/assets/images/testimonial/large/pic2.jpg	(from https://swigo.dexignzone.com/xhtml/assets/ajax/testimonial.html)
10:08:21	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Nov%202023%2003:08:23%20GMT	https://swigo.dexignzone.com/xhtml/assets/ajax/assets/images/testimonial/large/pic3.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/ajax/assets/images/testimonial/large/pic3.jpg	(from https://swigo.dexignzone.com/xhtml/assets/ajax/testimonial.html)
10:08:21	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Nov%202023%2003:08:23%20GMT	https://swigo.dexignzone.com/xhtml/assets/ajax/blog-standard.html	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/ajax/blog-standard.html	(from https://swigo.dexignzone.com/xhtml/assets/ajax/blog-grid-2.html)
10:08:22	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Nov%202023%2003:08:24%20GMT	https://swigo.dexignzone.com/xhtml/assets/ajax/assets/images/blog/grid3/pic1.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/ajax/assets/images/blog/grid3/pic1.jpg	(from https://swigo.dexignzone.com/xhtml/assets/ajax/blog-grid-2.html)
10:08:22	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Nov%202023%2003:08:24%20GMT	https://swigo.dexignzone.com/xhtml/assets/ajax/assets/images/blog/grid3/pic2.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/ajax/assets/images/blog/grid3/pic2.jpg	(from https://swigo.dexignzone.com/xhtml/assets/ajax/blog-grid-2.html)
10:08:22	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Nov%202023%2003:08:24%20GMT	https://swigo.dexignzone.com/xhtml/assets/ajax/assets/images/blog/grid3/pic3.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/ajax/assets/images/blog/grid3/pic3.jpg	(from https://swigo.dexignzone.com/xhtml/assets/ajax/blog-grid-3.html)
10:08:23	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Nov%202023%2003:08:25%20GMT	https://swigo.dexignzone.com/xhtml/assets/ajax/assets/images/blog/grid/pic1.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/ajax/assets/images/blog/grid/pic1.jpg	(from https://swigo.dexignzone.com/xhtml/assets/ajax/blog-list.html)
